"linha_original_aproximada","Nome da Música","Artista","Gênero Musical","Letra da Música","genero_filtrado"
"81710","forrozeira espritada","mastruz com leite","forro","ai ui   ui  ai   
ai ui   ui  ai   
ai ui   ui  ai   
ai ui   ui  ai   
sabinidita tinha uma familia_fem espritada 
fugia de madrugada  só pra ir para o forró 
e só voltava quando dia clariava
com us pés sujos de pueira
e molhadinha de suor 
ai ui   ui  ai   
ai ui   ui  ai   
ai ui   ui  ai   
ai ui   ui  ai   
a ela_similares tinha um remelexo da muslesta
não faltava uma festa e nem pudia escultar   
um zabumbero um triângulo e um sanfonero
nem barumfa um terrero que a ela_similares ja tava lá
ai ui   ui  ai   
ai ui   ui  ai   
ai ui   ui  ai   
ai ui   ui  ai   
uma bela noite antes de acaba a festa
a ela_similares deu de testa de um tal de ele_similares préa
cabra que dava murro em ponta de faca
chamou a ela_similares nas bitraaacaaas
e o resto eu num posso mais cantar   
ai ui   ui  ai   
ai ui   ui  ai   
ai ui   ui  ai   
ai ui   ui  ai   ","forró"
"81711","gostoso demais","mastruz com leite","forro","tô com saudade de tu  meu desejo
tô com saudade do beijo e do mel
do teu olhar carinhoso
do teu abraço gostoso
de passear no teu céu
é tão difícil ficar sem você
o teu amor é gostoso demais
teu cheiro me dar prazer
quando estou com você
estou nos braços da paz
pensamento viaja
e vai buscar meu bem querer
não dá prá ser feliz  assim
tem dó de mim
o que eu posso fazer ","forró"
"81712","forró pesado","mastruz com leite","forro","em toda festa de embalo
eu quero ver forró
eu vou dançar forró
vou me balançar
dançar agarradinho
rostinho com rostinho
sentir o seu carinho
quero ouvir ela_similares fungar
quando toca o forró
todo mundo quer dançar
todo mundo se sacode
o mundo a sacolejar
que o forró é da pesada
ninguém quer ficar parado
pode botar na balança
que este é o forró pesado
forró pesado   x 
a moçada se assanha
ninguém quer ficar parado","forró"
"81713","forró folia","mastruz com leite","forro","todos juntos  na fogueira
fazendo mil brincadeiras
na festança do   arraiá  
sanfoneiro animando
e todo mundo dançando
cada um com seu par
tem bebida  tem zoeira
alegria a noite inteira
todos querem é animar
são joão tá na fogueira
do coração da ela_similares
que eu chamo pra dançar
tem quadrilha no terreiro
e o forró é a folia
animando a multidão
vou dançar a noite inteira
até levantar poeira
na noite de são joão
eô  eô   ","forró"
"81714","forrobodó","mastruz com leite","forro","fui um forró
pra cá do caicó
ninguém bodô no forróbodó
olha que eu fui um forró
pra cá do caicó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
 seu  malaquias e nome_fem benta
quase me mata com  seu  peba na pimenta
zé caxangá era o tocador
e só tocava  ninguém bodô
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
e nome_fem chegou também
mas só queria dançar o xenhenhem
zé caxangá era o tocador
e só tocava ninguém bodô
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
tinha pra mais de quinhentos convidados
dezessete e setecentos  ta enganado 
dezesseis e setecentos  oxente fique calado 
dezessete e setecentos  tá enganado 
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ninguém bodô no forróbodó
ô familia_fem deixa eu ir
ô familia_fem eu não vou só
ô familia_fem deixa eu ir pro forróbodó
bem pra cá do caicó
ô familia_fem deixa eu ir
ô familia_fem eu não vou só
ô familia_fem deixa eu ir pro forróbodó
bem pra cá do caicó
pro forróbodó
bem pra cá do caicó
pro forróbodó
bem pra cá do caicó
pro forróbodó
bem pra cá do caicó
pro forróbodó
bem pra cá do caicó","forró"
"81715","flores e espinhos","mastruz com leite","forro","quando nós nos conhecemos
era como um sonho
juntos tudo era tão bom
o amor surgiu em nós
e fomos nessa caminhada
de amor numa jornada
nada importava eu tinha só você
qualquer distância que existia
você voltava pra me ver
fazia o que podia
só pra me ver feliz
o tempo foi passando
fomos nos acomodando
e tudo aos poucos foi mudando entre nós
se transformou em espinhos
as flores que existia
você buscava em outros braços novas paixões
e veio as brigas veio noite e solidão
como aceitar que você tinha outra paixão
então lutei por esse amor
eu sabia que era eu que você amava
qualquer distância que existia
você voltava pra me ver
fazia o que podia
só pra me ver feliz
o tempo foi passando
fomos nos acomodando
e tudo aos poucos foi mudando entre nós
se transformou em espinhos
as flores que existia
você buscava em outros braços novas paixões
e veio as brigas veio noite e solidão
como aceitar que você tinha outra paixão
então lutei por esse amor
eu sabia que era eu que você amava","forró"
"81716","flor do mamulengo","mastruz com leite","forro"," eu sou a flor do mamulengo 
ai  ai 
me apaixonei por um boneco 
e ele_similares neco de se apaixonar 
neco de se apaixonar 
neco de se apaixonar 
e ele_similares neco 
já estou com os nervos
à flor do pano  ai  ai
de desenganos  vou ter um treco 
e ele_similares neco de se apaixonar 
neco de se apaixonar 
neco de se apaixonar 
e ele_similares neco 
se no teatro eu não te atar 
boneco  juro vou me esfarrapar 
eu não consigo viver sem teu dengo
meu mamulengo ","forró"
"81717","adeus, rio","luiz gonzaga","forro","rio de janeiro bota o visgo na gente
é terra boa pro caboco farriá
eu só não fico porque nome_fem diz   oxente
será que lula já deixou de me amar  
e desse jeito pode ser que de água quente
minha nome_fem se apoquente
e bote outro em meu lugar
 rio de janeiro 
eu vou me embora
mas pro ano eu volto cá
quando eu me alembro de deixar copacabana
e as morenas que eu tenho visto por cá
eu fico triste  sinto frio  sinto medo
e fico achando todo azedo e com vontade de chorar
mas mesmo assim  adeus  o morena dengosa
me adiscurpi  mais a nome_fem tá em primeiro lugar","forró"
"81718","ai amor","luiz gonzaga","forro","ai amor  és cruel
mas teus lábios de mel
dão prazer que compensa
essa ingratidão  essa dor
ai amor  eu pequei
se juntou a teu viço
pra completar teu sabor
o meu coração
a ti ficou preso
eu só tenho medo
que me dês o desprezo
por isso  eu te peço
um grande favor
quero que tu me odeies
mas não me esqueças meu amor
por nome_masc de campos","forró"
"81719","aí tem","luiz gonzaga","forro","eita  que ela_similares pra vadiar
ela_similares pra rebolar
ela_similares pra remexer
de tanto retroceder
nesse burugundum  bis
ela_similares ainda mata um
aqui nesse forró
aí tem
aí tem borogodó
quando eu pegar pela cintura
dessa ela_similares tanajura
com toda essa quentura
pega fogo no paiol
todo mundo vai ver só
como é que um ele_similares faz
com tudo que ele_similares traz
com tudo quer que tem
não vai ter pra ninguém
aqui vai ser bom demais
vai  vai  aqui vai ser bom demais
vai  vai  aqui vai ser bom demais  bis
vai  vai  aqui vai ser bom demais
onde essa ela_similares chega
o forró é bom demais
por nome_masc de campos","forró"
"81720","fixação","mastruz com leite","forro","quanto tempo eu tenho que te esperar
quantas luas cheias tenho que contar
eu me sinto fraco longe de você
me dê um sinal  como eu preciso te ver
será que eu mereço tanta ingratidão
o meu desatino por essa paixão
ninguém vai mudar a minha opinião
amor infalível  sem comparação
eclipse lunar  sabor da maçã
chuva de beijos no céu
de novo meu bem nós temos que ter
uma nova lua de mel
fogos de artifício já mandei comprar
pra soltar na hora em que você voltar
e pela manhã faço o seu café
sou capaz de tudo por você ela_similares
eu quero chuva de amor  amar é minha obrigação
tarefa fácil pro meu coração
me dê a mão  demore não
é fixação","forró"
"81721","adeus, pernambuco","luiz gonzaga","forro","oi ele_similares
a saudade é de matar   
oi ele_similares
tô maluco pra voltar
adeus pernambuco
a saudade é de matar   
adeus pernambuco
tô maluco pra voltar
deixei lá na porta da minha choupana
com os olhos vermelhos
com um beijo na boca
minha pernambucana
peguei meu cavalo 
toquei as esporas sem olhar pra trás
parti para longe
pensando que nunca voltava lá mais
adeus pernambuco
a saudade é de matar
adeus pernambuco
tô maluco pra voltar
saudade que aperta  que dói  que maltrata
de uns olhos vermelhos
de um beijo na boca
de um luar de prata
meu deus se eu pudesse
fazer o que manda o meu coração
voltava pra lá
ou trazia pra cá todo meu sertão
by  j","forró"
"81722","adeus iracema","luiz gonzaga","forro","navega
oh  jangada nesse mar
enfeitado de coqueiros
e coberto de luar
navega
no nordeste pela praia
quero ver itapoã
quero ver minha atalaia
boa viagem
gogó da ema
areia preta
pontal  tambaú
adeus nome_fem  adeus
navega  
por nome_masc de campos","forró"
"81723","adeus a januário","luiz gonzaga","forro","ai que saudade  que dor
que eu sinto até agora
de um velho e grande amigo
que do mundo foi embora
deus que ilumine os passos
do seu novo itinerário
tão guerreiro companheiro
conselheiro januário
seu januário  seu januário  bis
deus que ilumine
o seu novo itinerário
nesta minha homenagem
quero dividir a dor
com seu verdadeiro amigo
que sempre lutou consigo
na batalha e no amor
sem medir qualquer distância
sem contar qualquer horário
aqui vai como lembrança
meu deus  seu januário
por nome_masc de campos","forró"
"81724","açucena cheirosa","luiz gonzaga","forro","quem quiser comprar eu vendo açucena cheirosa do meu
jardim repete 
vendo cravo  vendo lírio  não vendo uma nome_fem que
 dero  pra mim  repete 
até  frô  de laranjeira  pro dia de santo nome_masc
eu quero vender pras ela_similares arranjar seu matimônio
há mais estrelas no céu  na noite de são joão
há festa nestes teus olhos  há fogo no meu coração ","forró"
"81725","acordo às quatro","luiz gonzaga","forro","acordo às quatro
tomo meu café
dou um beijo na muié
e nas crianças também
vou pro trabáio
com céu ainda escuro
respirando esse ar puro
que só minha terra tem
levo comigo
minha foice e a enxada
vou seguindo pela estrada
vou pro campo trabaiá
vou ouvindo
o cantar dos passarinhos
vou andando  vou sozinho
tenho deus pra me ajudar
tenho as miúças
carneiro  porco e galinha
tenho inté uma vaquinha
que a muié véve a cuidar
e os ele_similares
digo sempre a nome_fem
em santana de ipanema
todos os três vai estudar
pois eu não quero
fío meu analfabeto
quero no caminho certo
da cartilha do abc
eu mesmo
nunca tive essa sorte
mas eu luto inté a morte  bis
móde ele_similares aprender
por nome_masc de campos","forró"
"81726","acácia amarela","luiz gonzaga","forro","ela_similares é tão nome_fem é tão bela
aquela acácia amarela
que a minha casa tem
aquela casa direita
que é tão justa e perfeita
onde eu me sinto tão bem
sou um feliz operário
onde aumento de salário
não tem luta nem discórdia
ali o mal é submerso
e o grande arquiteto do universo
é harmonia  é concórdia
é harmonia  é concórdia  ","forró"
"81727","aboio apaixonado","luiz gonzaga","forro","não me chame boiadeiro
que eu não sou boiadeiro não
eu sou um pobre vaqueiro
boiadeiro é o meu ele_similares
êêê    ê boi    ê boi  
vou vender o meu gibão
eu não quero mais vaquejar
vou largar esse sertão
num guento mais pelejar
êêê    ê boi    ê boi   
vou me embora dessa terra
porque você não me quer
vou deixar meu pé de serra
pru móde tu  ô mulé 
êêê    ê boi   ê boi   
faz três dias que eu não como
faz quatro eu num armoço
pelo amor daquela ingrata
quero comer e não posso
êêê    ê boi   ê boi   
por nome_masc de campos","forró"
"81728","acauã","luiz gonzaga","forro","acauã  acauã vive cantando
durante o tempo do verão
no silêncio das tardes agourando
chamando a seca pro sertão
chamando a seca pro sertão
acauã 
acauã 
teu canto é penoso e faz medo
te cala acauã 
que é pra chuva voltar cedo
que é pra chuva voltar cedo
toda noite no sertão
canta o joão corta pau
a coruja  familia_fem da lua
a peitica e o bacurau
na alegria do inverno
canta sapo  gia e rã
mas na tristeza da seca
só se ouve acauã
só se ouve acauã
acauã  acauã   ","forró"
"81729","a volta da asa branca","luiz gonzaga","forro","já faz três noites
que pro norte relampeia
a asa branca
ouvindo o ronco do trovão
já bateu asas
e voltou pro meu sertão
ai  ai eu vou me embora
vou cuidar da plantação
a seca fez eu desertar da minha terra
mas felizmente deus agora se alembrou
de mandar chuva
pra esse sertão sofredor
sertão das muié séria
dos homes trabaiador
rios correndo
as cachoeira tão zoando
terra moiada
mato verde  que riqueza
e a asa branca
a tarde canta  que beleza
ai  ai  o povo alegre
mais alegre a natureza
e a asa branca
a tarde canta  que beleza
ai  ai  o povo alegre
mais alegre a natureza 
sentindo a chuva
eu me recordo de rosinha
a nome_fem flor
do meu sertão outros_masc
e se a safra
não atrapaiá meus pranos
que que há  o seu vigário
vou casar no fim do ano 
e se a safra
não atrapaiá meus pranos
que que há  o seu vigário
vou casar no fim do ano ","forró"
